"observation_id","occurrence_id","name_submitted","family","genus","latitude","longitude","decimalLatitude","decimalLongitude","country","country_code","state_province","county_parish","municipality","country_raw","state_province_raw","county_raw","municipality_raw","political_units_raw","locality","verbatim_locality","locality_notes","island","island_group","water_body","date_collected","event_year","event_month","event_day","collector","catalog_number","record_number","basis_of_record","occurrence_status","establishment_means","verbatim_elevation","elevation_m","elevation_min_m","elevation_max_m","coordinate_uncertainty_m","geodetic_datum","georeference_remarks","habitat","occurrence_remarks","source_citation","source_url","source_file","source_sheet","original_row_number","taxon_scrub_status","tnrs_matched_name","gnrs_status","gvs_status","nsr_native_status"
"dayneko_2023_3102","Anc.sett.plant.3102","Herniaria besseri Fisch. ex Hornem.","Caryophyllaceae","Herniaria",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3102,"UNRESOLVED",,,,
"dayneko_2023_3103","Anc.sett.plant.3103","Robinia pseudoacacia L.","Fabaceae","Robinia",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3103,"UNRESOLVED",,,,
"dayneko_2023_3104","Anc.sett.plant.3104","Marrubium praecox Janka","Lamiaceae","Marrubium",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3104,"UNRESOLVED",,,,
"dayneko_2023_3105","Anc.sett.plant.3105","Seseli tortuosum L.","Apiaceae","Seseli",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3105,"UNRESOLVED",,,,
"dayneko_2023_3106","Anc.sett.plant.3106","Potentilla recta L.","Rosaceae","Potentilla",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3106,"UNRESOLVED",,,,
"dayneko_2023_3107","Anc.sett.plant.3107","Crepis ramosissima d'Urv.","Asteraceae","Crepis",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3107,"UNRESOLVED",,,,
"dayneko_2023_3108","Anc.sett.plant.3108","Melilotus officinalis Pall.","Fabaceae","Melilotus",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3108,"UNRESOLVED",,,,
"dayneko_2023_3109","Anc.sett.plant.3109","Veronica verna L.","Plantaginaceae","Veronica",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3109,"UNRESOLVED",,,,
"dayneko_2023_3110","Anc.sett.plant.3110","Galium spurium L.","Rubiaceae","Galium",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3110,"UNRESOLVED",,,,
"dayneko_2023_3111","Anc.sett.plant.3111","Setaria viridis (L.) P.Beauv.","Poaceae","Setaria",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3111,"UNRESOLVED",,,,
"dayneko_2023_3112","Anc.sett.plant.3112","Chondrilla juncea L.","Asteraceae","Chondrilla",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3112,"UNRESOLVED",,,,
"dayneko_2023_3113","Anc.sett.plant.3113","Nigella arvensis L.","Ranunculaceae","Nigella",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3113,"UNRESOLVED",,,,
"dayneko_2023_3114","Anc.sett.plant.3114","Camelina microcarpa Andrz. ex DC.","Brassicaceae","Camelina",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3114,"UNRESOLVED",,,,
"dayneko_2023_3115","Anc.sett.plant.3115","Crepis rhoeadifolia M.Bieb.","Asteraceae","Crepis",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3115,"UNRESOLVED",,,,
"dayneko_2023_3116","Anc.sett.plant.3116","Senecio erucifolius Ledeb.","Asteraceae","Senecio",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3116,"UNRESOLVED",,,,
"dayneko_2023_3117","Anc.sett.plant.3117","Taraxacum officinale Weber ex Wiggins","Asteraceae","Taraxacum",46.5783,32.20975,46.5783,32.20975,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka","Zolotyi Mys ancient settlement, vicinity v. Shyroka balka",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",3117,"UNRESOLVED",,,,
